,max_acc_re_raw,std_acc_re_raw,var_acc_re_raw,iqr_acc_re_raw,mad_acc_re_raw,max_acc_re_jerk,min_acc_re_jerk,range_acc_re_jerk,std_acc_re_jerk,var_acc_re_jerk,mad_acc_re_jerk,max_gyro_re_raw,std_gyro_re_raw,var_gyro_re_raw,iqr_gyro_re_raw,mad_gyro_re_raw,max_gyro_re_jerk,min_gyro_re_jerk,range_gyro_re_jerk,std_gyro_re_jerk,var_gyro_re_jerk,mad_gyro_re_jerk,fall_adl_bin,person_id
355,40.63054427644306,7.436781646591724,55.30572125908352,8.864646737801571,3.4861058583672886,15.515287006861131,-7.598561878874472,23.113848885735603,2.846332286766935,8.101607486691888,0.655643945029702,4.406720743364617,1.061572987250333,1.1269372072595956,1.5308249481209697,0.7310730722416576,0.8813740319681438,-1.2509377510511257,2.1323117830192695,0.3274579612076871,0.1072287163582951,0.11613328662041641,1,P04
357,40.51945619205667,6.698959685388057,44.87606086645445,8.125787179582726,3.7122467510534527,13.470477427707227,-7.661936799570208,21.132414227277437,2.983298176786189,8.900068011615797,0.8291654001649533,6.172761975809532,1.2235602333364781,1.4970996446024167,1.5176821645517957,0.7155844204168329,2.53644947961232,-1.2361738886307219,3.7726233682430417,0.4600250081565924,0.2116230081294729,0.20378005780702302,1,P04
372,54.45367343145915,8.571931463490365,73.47800901477606,9.135955642992696,2.6552063312840772,13.553136664401016,-13.349106144021704,26.90224280842272,3.290194944342523,10.825382771777097,0.632473965344869,6.641568075387017,1.3176848115501674,1.73629326259,0.5902722116488073,0.3493907202224027,1.907657756112104,-0.5584553980574807,2.4661131541695847,0.2983376693130304,0.08900536493113109,0.062218193044699555,1,P04
380,38.09184634341056,6.330680556308335,40.07751630602041,9.866118607140857,4.837567612034367,9.795124440239604,-18.385590329139355,28.18071476937896,2.9545503008444807,8.72936748022021,0.6798543262973746,4.973106330051671,1.189046989632637,1.4138327435544364,1.2445428431757655,0.7634281116387063,0.8498825404685577,-1.1769582093866358,2.0268407498551935,0.387805189179494,0.15039286475454317,0.11336224904927672,1,P04
387,60.521737073302845,11.572066804897496,133.91273013701053,14.279503042913866,2.4471293643217216,20.699380426406265,-14.67800155283281,35.377381979239075,3.9324361592888226,15.464054146882225,0.8864606140371869,7.203578353151994,1.6278219574037815,2.649804325005879,2.731081563023535,0.6177288281560511,1.0250806874001244,-0.5499543391014865,1.5750350265016109,0.24369503367719952,0.05938726943893141,0.10586138781620824,1,P04
388,41.893536748047424,7.587940567569041,57.57684205695998,7.886393621768585,3.1996619623665357,6.2408475936131325,-5.264154640728453,11.505002234341585,1.9439819027272323,3.77906563813099,0.5451146133603642,4.528351386542347,1.0291092402795783,1.0590658284288106,1.012663875672236,0.5121874498454586,1.1724398533794158,-2.662968425796267,3.8354082791756827,0.4927846321515141,0.24283669368470306,0.10162874588867798,1,P04
408,58.127076421664285,10.274683493722419,105.56912089617194,9.592535768960662,3.4822385490051824,30.82148114805249,-31.52708408020592,62.34856522825841,6.200826861734616,38.45025376920957,0.9005592190573779,6.5385107891629275,1.5293016030074775,2.3387633929612406,2.7812076650567312,0.5798773367287136,1.6548608280367465,-0.5075981546655148,2.1624589827022613,0.3079797294354802,0.0948515137431516,0.09232264298798043,1,P04
409,65.70983637934279,10.225669572180184,104.56431819941167,15.52211077143616,6.302952097080119,55.927032189336735,-22.77248583113127,78.699518020468,7.916798385443699,62.675696675763966,1.5744662441467208,7.289274517398834,1.5576292943426684,2.4262090185944394,2.539469026629973,1.374913999519439,4.438543477823195,-2.0577849687074283,6.496328446530624,0.8141047776934197,0.6627665890632524,0.2056164031970562,1,P04
419,84.56254306216199,15.991069588927456,255.7143065979205,17.748083149206167,3.8585663291634393,64.55952990064056,-30.87891393400028,95.43844383464084,7.895470446898185,62.33845357784262,0.8904126876604579,7.561614210603448,1.9186841742623215,3.6813489605646867,3.4680273997326507,0.9068912541297534,1.818982060820924,-2.8940209603298124,4.713003021150737,0.5730253387093138,0.32835803880292386,0.1436517615499565,1,P04
423,49.145489299629524,9.843400320635794,96.89252987229285,12.712348546649501,4.754337465503806,15.932687871605868,-32.62675578992607,48.559443661531944,5.451613554798629,29.720090350864144,1.4384866952927196,6.436772149144321,1.6262227722262383,2.6446005049071917,3.090626333754291,1.5676849060300713,1.4564634815476092,-0.6816629795012088,2.138126461048818,0.34543795985863873,0.11932738411129849,0.14467262513904777,1,P04
435,57.06958228557486,8.89926894602243,79.19698777363917,7.196103226790488,3.9492918426167796,14.450046372021632,-40.78876713952029,55.23881351154192,5.701909844539045,32.511775875251274,1.3719457259712478,6.216491464644667,1.8420125288256366,3.3930101563506163,3.513465293074837,0.7437024984704166,0.5433655531958219,-1.6888602318090866,2.2322257850049088,0.32166990302017934,0.10347152650901159,0.11300707724072279,1,P04
442,64.47067186605085,11.96747879734443,143.2205487648885,11.246852227680428,4.398753455171313,53.87150233161568,-31.391185187000247,85.26268751861593,8.195969151569871,67.17391033348494,0.8029030314085279,6.8580665985392715,1.7750224387121527,3.1507046579316382,2.802113481424615,0.5586701858084693,3.3818585319893595,-0.7695564822089702,4.15141501419833,0.4560454919924786,0.20797749076666186,0.0996038652181821,1,P04
461,68.88400830425013,14.713104945106963,216.47545712573097,20.219332284448512,8.131472224437365,35.50203975574153,-57.842015255474095,93.34405501121563,9.330724630390465,87.06242212817529,2.730476801586269,7.561614210603448,1.773279842570309,3.14452140006618,2.5953212868585647,1.2869714952317615,2.418428096931167,-2.568073111539494,4.986501208470662,0.7013230231276049,0.49185398276884296,0.2531635615743799,1,P04
465,66.27627592012092,11.527784958282608,132.88982604440673,8.519339172434758,4.929061231789428,28.29259175164809,-26.24594940320943,54.53854115485752,7.312785896047821,53.47683756143592,1.7188931604396886,7.244028698866399,1.8556389440114123,3.4433958905317894,3.2414798951592063,1.0138029113612008,1.6529898398245306,-3.7781577826017325,5.431147622426263,0.8152351719220722,0.6646083855388106,0.30044775278214075,1,P04
474,76.39538105520516,12.167712957976644,148.05323862771274,12.080043131539767,5.117502230758836,26.154515418094167,-35.363738609905866,61.51825402800003,7.313087037672959,53.48124202058026,0.7677618011816438,6.644185953899846,1.579785420422331,2.495721974578961,1.9062307234801699,1.0375410890242915,1.8962745579106235,-1.8179202652840307,3.714194823194654,0.42993876899530026,0.18484734508519418,0.13828515410026887,1,P04
477,85.39287288813979,16.075397916767834,258.4184181824236,14.833305310966395,6.402922866310928,51.270268479185304,-29.109604627847723,80.37987310703303,9.225869193541286,85.11666237633412,1.6062157165031463,6.937091752312348,1.7829959934522372,3.1790747126667305,3.2147389759995093,1.4568188587425959,2.6598892062076747,-3.457547706400112,6.117436912607786,0.7926704324073174,0.6283264144128035,0.25674607309826825,1,P04
482,8.77457703766968,0.5631396344918821,0.3171262479356506,0.7587231680388733,0.3958724593440053,0.47039702349909174,-0.3705184798739829,0.8409155033730746,0.17731647242000564,0.03144113139147462,0.11243739752923432,0.6711901071976553,0.1700153773172727,0.028905228524334605,0.2961220732426536,0.12441536418909299,0.054994219964742075,-0.06404624238615605,0.11904046235089813,0.023394153699692215,0.0005472864273248229,0.012694546100619819,-1,P04
483,9.928193723432274,0.7651567409901624,0.5854648382826865,1.0762552278167732,0.49941532349627415,0.37059527938144043,-0.7849647361731709,1.1555600155546113,0.19809483210285675,0.03924156250585901,0.13273598111835483,0.8135858897498162,0.21962658922025513,0.04823583869252269,0.3833811081445612,0.2164216542535234,0.28350947073082233,-0.054894695620728906,0.33840416635155124,0.036273742220111614,0.0013157843746511078,0.014199277816123068,-1,P04
487,9.85678409726012,1.0392253935144715,1.0799894185253083,1.3490825395451127,0.6900846054755689,0.7413629231191283,-0.5467527971176,1.2881157202367284,0.25177504838498016,0.0633906749892591,0.16582714125365383,0.9803877090212831,0.23959114965688008,0.05740391899390551,0.4634631081888745,0.21849542080012008,0.1246192818223486,-0.1614548400450594,0.286074121867408,0.03502726878162354,0.001226909558300099,0.018899764606677374,-1,P04
491,9.475533907912524,0.7044308722275217,0.49622285374722697,1.1245816865927551,0.32797754493792475,1.6475023427372006,-1.6358630372871188,3.2833653800243194,0.4943089581995172,0.24434134615629205,0.20941792783414392,0.925373751518812,0.2835092689667096,0.08037750559003806,0.5840573985336186,0.2772890293880924,0.1985637790449096,-0.5584077745952957,0.7569715536402053,0.08955982868264328,0.008020962913664414,0.01662935725577297,-1,P04
514,8.873331609378745,0.6340906123769005,0.40207090470451257,0.8431448692090777,0.3439907496721464,1.2938965748444753,-0.8827402285493298,2.176636803393805,0.24424515148758352,0.05965569402519263,0.1067163638574673,0.6557895012883326,0.15719321046192444,0.024709705415326876,0.26142486403707105,0.12394995301075684,0.17773019650352967,-0.06308801971542272,0.24081821621895239,0.03338270654944105,0.0011144050965660947,0.016217552939485874,-1,P04
517,8.394864516476726,0.5966325771451113,0.35597043211081725,0.7777566965474163,0.4239604135278281,0.547931746084914,-1.0753124536853944,1.6232441997703084,0.22750600132116774,0.051758980637147185,0.12341743916107539,0.6762185815252343,0.20973082742635382,0.04398701997294301,0.34906058212366176,0.11205418040901832,0.19812297470230938,-0.17791870275516514,0.3760416774574745,0.03527520461163958,0.001244340060393038,0.012614504842548668,-1,P04
518,8.81852297042991,0.8437385644766369,0.7118947651850959,1.416231577291419,0.6947341796143949,0.9260994827752809,-0.8003270321060887,1.7264265148813696,0.30298020638188333,0.0917970054592086,0.16483766057920723,0.7606113725155573,0.22401994697392397,0.05018493664219971,0.3856783944422142,0.23179588741098534,0.22403117497339858,-0.08382922932784997,0.30786040430124856,0.034858884046503905,0.0012151417969676042,0.014785539082792176,-1,P04
520,9.35761434608202,0.9207801921297132,0.8478361622184315,1.630310708633842,0.7148559638607663,0.6121309483971018,-0.848760534268945,1.4608914826660468,0.256927178002369,0.066011574796261,0.15141313246581145,0.8423672239587673,0.20821185662533828,0.043352177239370425,0.3686276077776819,0.057132398212789426,0.23439550471081005,-0.0600438878078951,0.29443939251870516,0.04214007786141714,0.0017757861621662987,0.015124117891864852,-1,P04
524,8.48240287064933,0.6741111755313539,0.4544258769762639,1.004176643447047,0.45038341323677944,0.4961591258872211,-1.028036940747187,1.524196066634408,0.22107483365446803,0.04887408207535071,0.14880346971388336,0.6149905852937912,0.17981106928315738,0.03233202063675242,0.32586747056720394,0.17144958391712634,0.13897349473209403,-0.0370771508918486,0.17605064562394263,0.026164946550593954,0.0006846044279954385,0.011701597075788522,-1,P04
556,22.415536924865304,2.992091608724308,8.952612194998418,2.093623270640953,0.9920636369534259,7.579222371243451,-14.252238210497442,21.83146058174089,2.0076604125288875,4.0307003320356625,0.2983804191489443,1.3159932560617476,0.3564793376015782,0.12707751813685994,0.4554828846505756,0.1763178943503441,0.27778591933087615,-0.4935508310231971,0.7713367503540732,0.10542106293697007,0.011113600510760603,0.04970266234140218,-1,P04
560,16.114057272766534,2.0517322219956844,4.209605110775349,1.3749926441330045,0.6857576014588629,2.6680838566868417,-3.1211286235632922,5.789212480250134,0.7782958231045694,0.6057443882620192,0.23071459022562024,0.6963026784380483,0.1466519479303321,0.021506793831760834,0.2079691639753386,0.10243254172055422,0.15872478222246428,-0.22990459714004396,0.38862937936250824,0.05665127611390876,0.003209367085334329,0.021429206411193696,-1,P04
567,15.464326222955851,2.1597501603069738,4.6645207549459995,1.9812172285116647,1.0118262165617358,2.5923143164249556,-3.013980347560498,5.606294663985453,0.7828044028240707,0.61278273308075,0.2331266275682431,0.962881778828533,0.2495169163784087,0.062258691558989804,0.35275354683738985,0.22574015765181168,0.18713245915166404,-0.43900829974277367,0.6261407588944377,0.07246589938005485,0.005251306572960234,0.017853384154574964,-1,P04
568,16.02729738851813,2.2693504465484904,5.1499514492498335,1.8006807441246533,0.8555013518412755,5.055020345019688,-5.284929735871716,10.339950080891406,1.2219623275348652,1.4931919299144254,0.2583027163922247,1.4998454653730164,0.3269491912054314,0.10689577362988577,0.5251900563837391,0.2803974921866503,0.16118774392833202,-0.3038308727410739,0.4650186166694059,0.06992448991775248,0.004889434290257868,0.027952102134570278,-1,P04
577,15.494838381215857,1.8535996398563777,3.435831624875693,1.8505862068604575,0.8347593548867209,6.253287800194514,-3.676108083844774,9.929395884039288,1.1536547947499787,1.3309193854496155,0.2423428092288029,0.9630200465203204,0.2011651698107344,0.0404674255449816,0.2258855575358502,0.11249788038391118,0.3088146001039854,-0.2890141860750691,0.5978287861790545,0.09545439856724808,0.00911154220583505,0.02781678457429787,-1,P04
580,14.27383952410843,1.559732964902598,2.432766921803849,1.940559198165409,1.0022385560994391,5.84584136168887,-2.4799201590983593,8.325761520787228,0.8519788677474677,0.7258679910882571,0.1833053454063016,0.6311176197825569,0.17274890908851137,0.02984218559127077,0.2729137534884026,0.14173367954475896,0.19994906943837848,-0.19809634476657773,0.3980454142049562,0.0528836010326382,0.002796675258179252,0.019297979378657668,-1,P04
591,12.901151108718944,1.4399665548750575,2.0735036791587422,1.572130373903856,0.7340319926867478,3.206829611871159,-2.122034948030384,5.328864559901543,0.6993341344509793,0.4890682316083003,0.2702078405877941,0.8347549281076452,0.1791065390711958,0.03207915233806179,0.2509307080037365,0.12687132421827185,0.22599175034379804,-0.2526924009230024,0.4786841512668004,0.05973545538190624,0.0035683246296837113,0.02680640492491604,-1,P04
618,13.491085654238505,1.9191425459636728,3.683108111727928,2.71179441583614,1.1519697881226625,2.9819724105829373,-3.8424024587790253,6.824374869361963,1.0387827803160006,1.0790696646810403,0.3630510414660115,2.0004129023779065,0.5257700454359979,0.27643414067777133,0.7944550759769524,0.3786675586375843,0.5249121642879946,-0.506366572700272,1.0312787369882666,0.14913621287171278,0.02224160998971683,0.05799163548711665,-1,P04
620,14.023771227811727,1.8681997046968053,3.4901701366292306,2.0304747644476304,1.0671862263739271,2.0028011555085934,-1.3463870637308286,3.349188219239422,0.6392483167447718,0.408638410461024,0.40789263695487676,2.5381406856200863,0.6520823490695856,0.425211389968109,0.6022770379552445,0.2974686578258397,0.3235784919734942,-0.5091703823317504,0.8327488743052446,0.11964720900582212,0.014315454622882882,0.0683305424381726,-1,P04
628,11.799884418925467,1.9876120478739996,3.9506016528538743,1.9951071009632955,0.7388593386917517,1.5728660702117367,-1.4031092895884854,2.975975359800222,0.44495951699224207,0.19798897176196936,0.2886622736785558,1.6977781627762798,0.4245840205899039,0.18027159054028793,0.48410869504750975,0.24612350054528964,0.6216853394178996,-0.34350854621422156,0.9651938856321212,0.10274527958193169,0.010556592476369309,0.04117120024510332,-1,P04
654,12.427658050493664,1.5430866182736764,2.381116311495291,1.9778507413137554,0.9788580259205282,1.0354320019771048,-2.1157770626242467,3.1512090646013515,0.4286075455638677,0.18370442811428295,0.22704297880233515,1.6025786782557665,0.3161133372376517,0.09992764197952533,0.36735997568245216,0.17790439129347607,0.2459680158921831,-0.09410975313799819,0.3400777690301813,0.06187813166471932,0.0038289031783163394,0.030971696167365392,-1,P04
657,13.605057251992731,1.814327509322526,3.29178431108448,2.512578640647501,1.2563473461102372,6.987248896866935,-2.24586061634567,9.233109513212604,1.1502656674373368,1.323111105685062,0.5318983180663608,2.362493102635434,0.6118796988620351,0.3743967658794948,0.8480731092162015,0.30964801969948996,0.2786083189510027,-1.2000349986638303,1.478643317614833,0.16858643773409415,0.028421386987871604,0.06775229140598327,-1,P04
667,13.860223278865316,2.239898759351458,5.0171464521442,3.9665103565198594,1.8926379890282803,6.683292014802667,-1.0823125784295566,7.765604593232224,0.8710097657876706,0.758658012097493,0.24926995791315143,2.068035195541894,0.5916107745786695,0.35000330859757334,0.9338787137469019,0.22979630738578632,0.6812184239920133,-0.5881750496857392,1.2693934736777526,0.12066224050951393,0.014559376284775785,0.043825796885725105,-1,P04
678,13.835562282032488,1.5138891646441996,2.291860402827113,1.8914555383474614,0.9566090869216346,3.280397155599495,-4.973493888393953,8.253891043993448,1.0267601378838576,1.0542363807472783,0.3634252214582343,2.564676525412123,0.6123114666684538,0.37492533221367297,0.6770636968155304,0.27493598950119286,0.8520231983578993,-0.28782332949002865,1.139846527847928,0.14870641209845076,0.022113596999194258,0.05630000794323753,-1,P04
679,13.806700413205178,1.553790525525531,2.4142649972129058,1.4432175894111339,0.7652325102296285,3.994412298480068,-3.6884505754889023,7.68286287396897,0.9432392432902201,0.889700270082707,0.3131857305764094,1.4723557620357928,0.2769810634030113,0.07671850948386297,0.32499798445650097,0.09319372787958269,0.42462269757895754,-0.18022236339800235,0.6048450609769599,0.09109093853193208,0.008297559082628228,0.03957576623416409,-1,P04
683,13.336671657501357,1.3874465232380313,1.9250078548453011,1.7732852797983085,0.8981740873615678,4.412634820952707,-2.2429404544156224,6.65557527536833,0.7411442806535562,0.5492948447454773,0.4124584643292817,1.3821195317337789,0.2040660251942568,0.04164294263858305,0.24535099745391054,0.08693265516208948,0.09939910939325891,-0.5824785617548397,0.6818776711480986,0.07163252758689116,0.005131219008486723,0.02877611390360288,-1,P04
689,14.49374963803363,2.1585562031637346,4.659364882216638,2.5096482295479587,1.094810982055872,2.6341994650729514,-5.77443446383335,8.408633928906301,1.0784320377002568,1.1630156599383281,0.3628875699879228,1.7348247000777917,0.41067314772071006,0.16865243425883616,0.5548486565794377,0.3318200293349204,0.34517824762183336,-0.5050346917648647,0.8502129393866981,0.0982631083866856,0.009655638469813523,0.024513790284634296,-1,P04
698,14.368625857053972,2.4705454967561367,6.103595051542026,3.0318199242689374,1.7439599897479887,3.3981722821903464,-1.6407694879490595,5.038941770139406,0.6386102968368202,0.4078231112260117,0.262889234927437,1.5409859116812197,0.3954725855245697,0.15639856590148812,0.5811643960819005,0.22569278293128253,0.44374627718573534,-0.2267673450765274,0.6705136222622627,0.08958220685375126,0.00802497178478828,0.03550550082223945,-1,P04
706,13.504025816400086,2.4593237427240964,6.048273271526457,3.162109892860957,1.407019853118907,2.35063376354149,-1.3057075783793621,3.656341341920852,0.5963376038075501,0.35561853771493057,0.3256552987880592,1.4374135487047561,0.3847252619953017,0.14801352721735353,0.5518081173638415,0.2970151598176104,0.18405758160310048,-0.15292998661635426,0.33698756821945475,0.06849280740848412,0.004691264666695698,0.03382406838488228,-1,P04
711,14.994089064027865,1.7065401879353337,2.9122794130383642,1.6489460746611844,0.7823936163607446,4.190923225685026,-1.4764357047046097,5.667358930389636,0.8281190864663678,0.6857812213698915,0.3269468415487733,1.9600914953134203,0.4189251870216539,0.1754983123211277,0.6111206779673914,0.24257354622420815,0.24879996294580953,-0.39808960797423554,0.6468895709200451,0.09471990932149875,0.008971861221872945,0.051029093126463754,-1,P04
715,15.731499245145072,2.733485556894696,7.471943289751906,3.768024519553925,1.7638828809984588,1.6622009179612611,-5.850182011085446,7.512382929046707,0.8958628194406218,0.8025701912561003,0.35178556674551764,1.7766278254040715,0.43243299362754223,0.18699829397767798,0.6128554019155463,0.29532978171126734,0.5848598053560455,-0.34166086650282523,0.9265206718588708,0.10321291205739183,0.0106529052153669,0.037655540390095166,-1,P04
717,16.24076130635507,2.909349582526891,8.464314993349396,2.877910134085088,1.4275633059098523,2.5109576273338456,-2.0092562358209847,4.52021386315483,0.7389915108184409,0.546108453061722,0.4178634358165292,1.7267504162443394,0.4250839051699358,0.180696326434523,0.6454183080575442,0.31042140956130904,0.5322908775985926,-0.28212705275791106,0.8144179303565037,0.10553170382531482,0.011136940512273966,0.047747909108973474,-1,P04
730,14.822471691995233,2.762267720150169,7.630122957783612,4.468370234218757,2.1655300467108116,3.8988893581336415,-3.337185145122395,7.236074503256036,0.99838398245061,0.9967705764139398,0.3385886922618546,2.027504249070763,0.40374763347890963,0.16301215153981996,0.5611681733484164,0.26857986778556886,0.21954289981503794,-0.3719997583111443,0.5915426581261822,0.09357956425130376,0.008757134845463888,0.050235094725991136,-1,P04
735,19.46783980337829,3.03961838085444,9.239279901228166,2.9376527746168293,1.3706365523644726,7.796786239803196,-9.518521004083537,17.315307243886732,1.8273876704157905,3.33934569798765,0.5073990374363375,3.18262299526664,0.6217543602027483,0.38657848443112897,0.38039562474515887,0.19140738429456639,0.8707840339380812,-1.2282039112218974,2.098987945159979,0.2698365936651726,0.07281178728082348,0.07597058828062356,-1,P04
742,25.964952910221115,3.9045887771444208,15.245813518602164,2.646635152939819,1.2086826460262516,6.63595775374014,-8.649192000653338,15.285149754393478,1.7287802547394366,2.9886811691769513,0.37843227998576934,4.454207691610259,0.9223439251301323,0.850718316224459,1.033338623550036,0.35015933515861963,1.1404510023976702,-1.5801677014317623,2.7206187038294325,0.3476415113436436,0.1208546204092927,0.08204408141611776,-1,P04
755,20.30988536550613,3.0419205148064212,9.253280418400163,2.6898545500343625,0.9664417277910049,2.521677528619751,-2.143665926446988,4.665343455066739,0.8194145341690964,0.6714401788075571,0.35029759053132814,2.1963713370011,0.5771674327686794,0.33312224544878805,0.9293511999752943,0.46787968632781474,0.5162566901251344,-0.28067990841620816,0.7969365985413426,0.09830913925100639,0.009664686860273764,0.03487799224922597,-1,P04
766,20.705722250141385,2.515209441843791,6.326278536340155,1.5129443518232373,0.7944907249676296,4.479000168806282,-5.443382148324618,9.9223823171309,1.4100850213532476,1.9883397674447891,0.30386589021581134,0.9534107352028296,0.2112575251023166,0.044629741912355934,0.2888413479339122,0.1580725264592968,0.1786584707082315,-0.218629537983735,0.39728800869196645,0.05617161778303364,0.003155250644363221,0.023052065487168788,-1,P04
778,31.33112815204713,4.1075853469721935,16.872257382660674,1.8159598334344675,0.8688716409282531,24.758585224838512,-12.524984328019833,37.283569552858346,3.6991377555879197,13.683620134816033,0.20989571556328013,1.2507446821793806,0.23692855645049815,0.05613514086171689,0.3472862264044539,0.19649436821278687,0.43521063967382756,-0.35969269832667555,0.7949033380005031,0.12483533385746738,0.015583860579305343,0.03526450828808958,-1,P04
792,35.971172729840205,5.020981985662726,25.210260100349604,2.633979278916284,1.279315684636006,10.856949419532558,-13.612517391619026,24.469466811151584,2.7737299739951267,7.693577968639005,0.28451646158090416,2.356147578145308,0.49361354514003536,0.2436543319457137,0.6395686433065684,0.2248871378543703,0.46978746468120813,-0.5893552379444658,1.059142702625674,0.15010237038209076,0.022530721594322355,0.0465401317495337,-1,P04
793,20.061451899102416,2.5005438638968007,6.252719615271943,1.3291141112123936,0.6485566272333259,4.627777361524183,-6.84194978155732,11.469727143081503,1.3368984042272773,1.7872973432254406,0.2659950699456406,1.1103707038642545,0.1975715545141916,0.039034519153154174,0.0814921668512219,0.04219332955805788,0.2518739861570325,-0.4113258607953934,0.6631998469524258,0.08191739734986526,0.006710459988575713,0.018368468873967786,-1,P04
798,21.95810197854086,3.14363594542288,9.882446957354805,1.6581550070632387,0.8219747407187596,6.114232449409117,-9.664299751555417,15.778532200964534,1.9185925610253394,3.6809974152217704,0.20663444451451962,1.612944428676946,0.3498407453892018,0.1223885471344723,0.3925072524783687,0.16030201397250096,0.3024408140782686,-0.4530824928689947,0.7555233069472633,0.1069917595633669,0.011447236614465313,0.033789289766058606,-1,P04
804,19.715217212600017,2.9048928923901793,8.438402716258983,1.9178306592809111,0.9705917176446563,5.547006751161188,-9.437820917087132,14.98482766824832,1.9248021262771209,3.7048632253209255,0.31068198369227407,1.1411028437437178,0.2411683835485994,0.058162189223444356,0.2512674103548389,0.12390578655864984,0.3634375800791053,-0.4292160479012698,0.7926536279803751,0.1125488776477213,0.01266724985976174,0.023313255530468147,-1,P04
807,41.18628096162604,6.240205030661992,38.940158824699225,2.147191932078444,1.2430161966919693,23.493053643280003,-23.51419751274546,47.00725115602546,4.195839041953999,17.60506526598545,0.38440489957239876,2.1079508224813974,0.35498792461981726,0.12601642662588508,0.19304956162086329,0.10064372186221626,1.374076296421254,-1.1368897687880675,2.5109660652093213,0.27795001060210694,0.07725620839371136,0.05525015312042725,-1,P04
812,29.52302943889736,4.409256582583579,19.441543611056623,1.7509403829141217,0.9087976913417117,13.871591543650636,-19.239734641508733,33.11132618515937,2.9395253799881846,8.640809459594681,0.37651430929603613,2.1045608876913016,0.36966502130779927,0.1366522279784957,0.32244858032295887,0.14163790566738638,0.8710208721263422,-0.5428514181732291,1.4138722902995713,0.18148999665192006,0.03293861888471395,0.04720217416781369,-1,P04
831,13.556145843491063,1.468955722502174,2.157830914671884,2.1306811939153834,0.9283709496170074,1.4485009429685256,-1.6244962866510146,3.0729972296195402,0.4249731148979981,0.1806021483861071,0.14977756347911253,1.1294407155756339,0.26736341212465925,0.07148319414294038,0.4074578273192241,0.21647824809314486,0.24637166119865328,-0.456702161194421,0.7030738223930743,0.0640680960576126,0.004104720932447475,0.016213549426873447,-1,P04
841,18.068442828866022,2.522346875267574,6.362233759172096,1.9480545341968627,1.0973585405267015,3.454836240141937,-4.597918709940036,8.052754950081972,1.1958521321484255,1.4300623219639355,0.24264010105241463,2.3014972452731723,0.6627876321208104,0.43928744529231073,1.254398710385272,0.5706748293529281,0.41584732520654877,-0.22459116770612064,0.6404384929126694,0.09143721971271286,0.008360765148790927,0.038541063707260126,-1,P04
845,14.919077729202968,1.8320869617069595,3.356542635256638,1.8136656307416477,1.0794056566259949,6.442066028727382,-1.5944790135939133,8.036545042321295,0.8412956374885733,0.7077783496573049,0.20414999298052994,1.0191230151458655,0.2718382583309973,0.07389603869243001,0.4221756832158734,0.22539445623914967,0.30274296159889125,-0.08800418359833229,0.39074714519722353,0.057210289372386244,0.00327301721007217,0.029428629069845308,-1,P04
851,12.284071953550255,1.515014620290235,2.295269299693165,1.826971399676248,0.9011923379193334,1.067451483112599,-1.3543180655798377,2.4217695486924367,0.4091136182161764,0.16737395260993135,0.2172801595274656,0.9145422789570749,0.19411980499710685,0.03768249869211479,0.20271711062094588,0.08994933122679111,0.307086091007302,-0.12618019472749564,0.43326628573479764,0.054566266362274685,0.0029774774247187095,0.03230782664205137,-1,P04
859,15.050361377056698,2.1721147505890546,4.71808248972655,1.8599335412630627,0.8912496870424658,2.1123141687839846,-2.3761265798330804,4.488440748617065,0.6400554135628342,0.4096709324310907,0.2204842796236628,0.9305025577611272,0.19489467006353103,0.03798393241917262,0.2860594615613018,0.13264247662709555,0.28249340708989173,-0.1886171478018267,0.47111055489171844,0.07789274828714085,0.0060672802357238835,0.029800251275364897,-1,P04
861,22.228019339113416,3.1456175899792305,9.89491002238674,2.820395354455796,1.3197568492960254,5.501592269761865,-7.523710660150103,13.025302929911968,1.4752170471311257,2.176265336146278,0.19491837157681635,1.440624482646328,0.42893695505630636,0.1839869114129758,0.8347040919956505,0.35809498536803575,0.3750042724641081,-0.29298508981541693,0.667989362279525,0.08908836434706303,0.007936736662035052,0.02536900673520727,-1,P04
879,12.471817287388394,1.277801830065102,1.6327775169177234,1.0844841435385062,0.46019336591542803,1.849133092542166,-1.5587767883678385,3.4079098809100046,0.4691490135164184,0.22010079688342854,0.16339291327611738,0.7244794959141356,0.15819270898518067,0.025024933176070064,0.300264469433868,0.11961683192738343,0.11175520368091874,-0.15774009453915144,0.2694952982200702,0.046452397917142285,0.0021578252722525247,0.021870995303935284,-1,P04
895,11.61847077803271,1.4873154684341325,2.2121073026434432,1.3535085400811147,0.8028201992098003,1.1688622276281144,-2.5778649631280075,3.746727190756122,0.4616144329164095,0.21308788467673836,0.14314955903643778,0.7705610553356561,0.11290896348839066,0.012748434036022736,0.13983768864161233,0.0789356079669668,0.08557589491245399,-0.1911080200951003,0.2766839150075543,0.03713123295820009,0.0013787284609961246,0.02092232681224021,-1,P04
896,16.471277040351183,1.9679780863597947,3.872937748392359,3.3156915747526465,1.5207684948533693,4.023694902846282,-11.481207581916761,15.504902484763043,1.4961950695620443,2.2385996861817707,0.19292907359680544,1.9842216862034343,0.5560933343798333,0.3092397965416811,0.8882355722621793,0.3189300910034938,0.2646780198032763,-0.16896267323284464,0.43364069303612096,0.06678243366330548,0.004459893445993797,0.03113540944003068,-1,P04
